hi,slug,peakIndex,peaked,issuesOpenedUpToPeak,demandUpToPeak,commitsUpToPeak,issuesClosedUpToPeak,lastOpen,lastClosed,lastCommit,openedPostLastCommit,downloadsUpTo,archived,starsUpTo,contributorsUpTo,versionsUpTo,age,dead,dateOfPeak,size,downloadsAtPeak,monSinceLastOpIssue,archivedSince,monSinceLastCommOrClosedIssue,monSinceLastComm,monSinceLastClosedIss
0,scravy/node-macaddress,38,TRUE,10,TRUE,49,1,2020-11,2020-11,2015-01,1,88276650,0,130,44,8,67,FALSE,2018-04,62,796563,4,0,2,2,33
0,mikeal/forever-agent,-1,FALSE,9,TRUE,14,0,2019-09,2015-01,2015-01,9,430408164,0,77,24,2,68,FALSE,,32,587790,1,0,17,17,37
0,jonschlinkert/for-in,-1,FALSE,1,TRUE,16,1,2017-09,2017-09,2015-01,1,308003829,0,34,9,8,68,FALSE,,15,507894,6,0,6,13,6
0,robrich/sequencify,45,TRUE,2,TRUE,4,0,2015-08,2015-01,2015-01,1,102499901,0,34,10,0,68,FALSE,2018-11,9,1108206,36,0,35,35,44
0,component/emitter,-1,FALSE,8,TRUE,7,0,2020-06,2019-04,2015-01,3,485394779,0,549,67,3,68,FALSE,,46,746900,13,0,11,11,44
0,sindresorhus/mimic-fn,-1,FALSE,3,TRUE,11,1,2019-06,2019-06,2015-01,1,237304413,0,74,0,3,50,FALSE,,34,743049,14,0,2,2,14
0,webpack/loader-utils,-1,FALSE,54,TRUE,130,17,2020-08,2020-10,2015-01,0,369537391,0,706,71,17,68,FALSE,,930,1082926,0,0,12,12,19
0,jonschlinkert/expand-braces,49,TRUE,0,FALSE,0,1,2015-01,2019-02,2015-01,0,104077512,0,8,7,0,68,FALSE,2019-03,13,1131345,48,0,0,48,0
0,isaacs/json-stringify-safe,-1,FALSE,9,TRUE,17,5,2020-08,2019-08,2015-01,2,736184862,0,520,30,1,68,FALSE,,32,371916,9,0,14,43,14
0,maxogden/concat-stream,-1,FALSE,11,TRUE,0,3,2019-12,2017-03,2015-01,4,638600449,0,561,79,11,68,FALSE,,62,409640,9,0,21,48,21
0,sindresorhus/indent-string,-1,FALSE,6,TRUE,19,6,2018-03,2018-03,2015-01,1,559914743,0,103,26,7,68,FALSE,,33,572730,11,0,11,19,11
0,wearefractal/deprecated,45,TRUE,0,FALSE,3,0,2015-01,2015-01,2015-01,0,102117516,0,38,0,1,68,FALSE,2018-11,4,432674,44,0,17,17,44
0,stream-utils/raw-body,-1,FALSE,16,TRUE,221,13,2020-09,2019-08,2015-01,2,419204110,0,329,206,19,68,FALSE,,232,1124065,3,0,0,0,3
0,braveg1rl/performance-now,-1,FALSE,0,FALSE,30,0,2015-01,2015-01,2015-01,0,407062955,0,0,0,6,68,FALSE,,0,524898,44,0,18,18,44
0,jprichardson/node-jsonfile,-1,FALSE,58,TRUE,123,49,2020-12,2020-12,2015-01,1,376910552,0,1126,99,13,68,FALSE,,126,364560,4,0,3,8,3
0,jsdom/content-type-parser,49,TRUE,3,TRUE,23,3,2017-09,2017-12,2015-01,0,107143894,0,61,0,3,50,FALSE,2019-03,255,379368,17,0,3,3,14
0,dchest/tweetnacl-js,-1,FALSE,71,TRUE,128,60,2020-12,2020-12,2015-01,1,580999444,0,1486,288,14,68,FALSE,,4262,572267,1,0,1,4,1
0,thlorenz/convert-source-map,-1,FALSE,18,TRUE,41,9,2020-04,2017-04,2015-01,5,612524385,0,145,77,16,68,FALSE,,81,482610,15,0,5,5,22
0,paulmillr/readdirp,-1,FALSE,23,TRUE,0,14,2020-07,2020-03,2015-01,3,491559754,0,358,130,6,68,FALSE,,352,1096703,1,0,0,48,0
0,HenrikJoreteg/tryit,34,TRUE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,97297758,0,22,8,2,68,FALSE,2017-12,7,109496,33,0,13,13,33
0,raszi/node-tmp,-1,FALSE,63,TRUE,180,35,2020-12,2020-11,2015-01,2,148847880,0,677,134,9,68,FALSE,,958,606642,1,0,1,1,1
0,sindresorhus/decamelize,-1,FALSE,4,TRUE,17,3,2020-11,2020-10,2015-01,1,257853598,0,216,15,3,68,FALSE,,38,391739,20,0,19,19,19
0,davepacheco/node-verror,-1,FALSE,19,TRUE,14,12,2020-08,2019-07,2015-01,5,269263804,0,1136,9,6,68,FALSE,,131,340717,1,0,7,7,14
0,mathiasbynens/wtf-8,34,TRUE,1,TRUE,3,0,2017-01,2015-01,2015-01,1,50674769,0,30,2,1,68,FALSE,2017-12,12,108066,10,0,9,9,33
0,pillarjs/finalhandler,-1,FALSE,7,TRUE,163,5,2019-05,2019-05,2015-01,1,297909902,0,199,102,16,68,FALSE,,174,445718,3,0,0,0,6
0,avajs/find-cache-dir,-1,FALSE,2,TRUE,15,0,2020-03,2020-03,2015-01,1,56745825,0,107,9,3,59,FALSE,,32,291982,12,0,0,0,33
0,nexdrew/which-module,-1,FALSE,0,FALSE,19,0,2015-01,2015-01,2015-01,0,125138245,0,23,0,2,54,FALSE,,37,206449,33,0,0,0,33
0,sindresorhus/path-key,-1,FALSE,1,TRUE,8,0,2018-01,2015-01,2015-01,1,292536852,0,38,3,3,59,FALSE,,16,319535,11,0,27,27,46
0,stefanpenner/get-caller-file,-1,FALSE,4,TRUE,33,3,2019-08,2019-09,2015-01,0,342757135,0,27,7,6,59,FALSE,,38,134619,0,0,0,0,0
0,tapjs/signal-exit,-1,FALSE,10,TRUE,81,5,2019-10,2020-03,2015-01,0,508464919,0,163,11,14,65,FALSE,,498,622053,11,0,2,2,25
0,rvagg/isstream,-1,FALSE,1,TRUE,4,1,2015-06,2015-06,2015-01,1,550835454,0,65,9,1,68,FALSE,,44,375259,38,0,33,33,38
0,jshttp/accepts,-1,FALSE,5,TRUE,127,4,2020-05,2020-05,2015-01,1,606902940,0,230,129,17,68,FALSE,,125,1224010,4,0,0,0,4
0,feross/buffer,-1,FALSE,76,TRUE,466,49,2020-12,2020-11,2015-01,2,332222533,0,1454,572,49,68,FALSE,,1020,219458,0,0,0,0,0
0,doshisid/eslint-restricted-globals,52,TRUE,1,TRUE,5,1,2018-05,2018-11,2015-01,0,84890282,0,16,0,3,43,FALSE,2019-06,10,278704,12,0,6,6,6
0,sindresorhus/shebang-regex,-1,FALSE,1,TRUE,11,1,2015-05,2015-05,2015-01,1,518056064,0,40,7,3,68,FALSE,,10,465204,46,0,1,1,46
0,yargs/require-main-filename,-1,FALSE,6,TRUE,19,4,2020-05,2019-01,2015-01,1,507470217,0,17,0,3,57,FALSE,,46,1063740,5,0,4,4,4
0,ahmadnassri/har-schema,-1,FALSE,0,FALSE,21,0,2015-01,2015-01,2015-01,0,755901739,0,18,1,0,53,FALSE,,29,555934,51,0,6,6,51
0,pillarjs/send,-1,FALSE,54,TRUE,0,34,2020-11,2020-11,2015-01,1,534134051,0,726,266,24,68,FALSE,,661,1188827,0,0,0,44,0
0,isaacs/fs.realpath,-1,FALSE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,510148203,0,22,0,2,54,FALSE,,65,883314,44,0,28,28,44
0,sindresorhus/to-fast-properties,-1,FALSE,5,TRUE,17,2,2020-01,2020-02,2015-01,0,391722345,0,216,10,5,67,FALSE,,22,206492,6,0,6,16,6
0,sindresorhus/node-status-codes,48,TRUE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,94186998,1,36,5,4,63,FALSE,2019-02,6,1126209,47,2,2,2,47
0,sindresorhus/restore-cursor,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,451650529,0,28,5,2,68,FALSE,,11,414362,47,0,24,24,47
0,joyent/node-jsprim,-1,FALSE,14,TRUE,12,4,2019-07,2017-08,2015-01,4,626514999,0,32,5,9,68,FALSE,,71,950318,13,0,16,16,17
0,sindresorhus/cli-cursor,-1,FALSE,0,FALSE,13,0,2015-01,2015-01,2015-01,0,452244250,0,83,10,3,68,FALSE,,18,949830,47,0,24,24,47
0,mafintosh/end-of-stream,-1,FALSE,10,TRUE,17,4,2020-04,2019-10,2015-01,2,462195844,0,142,22,4,68,FALSE,,24,1223043,7,0,2,5,2
0,sindresorhus/binary-extensions,-1,FALSE,1,TRUE,46,0,2015-01,2015-01,2015-01,1,378092546,0,73,21,18,68,FALSE,,32,191394,43,0,1,1,44
0,ljharb/es-abstract,-1,FALSE,16,TRUE,214,15,2020-12,2020-12,2015-01,1,221962626,0,86,111,26,68,FALSE,,1665,747044,0,0,0,0,0
0,chalk/has-ansi,-1,FALSE,0,FALSE,20,0,2015-01,2015-01,2015-01,0,792453304,0,43,18,0,68,FALSE,,23,238654,46,0,18,18,46
0,micromatch/to-regex-range,-1,FALSE,5,TRUE,63,3,2019-08,2018-07,2015-01,3,215412969,0,112,20,15,62,FALSE,,76,207079,5,0,5,5,5
0,quartzjer/ecc-jsbn,-1,FALSE,4,TRUE,10,3,2018-03,2018-08,2015-01,0,570399679,0,16,8,3,68,FALSE,,100,592911,9,0,4,5,4
0,sjelin/combine-lists,49,TRUE,2,TRUE,2,1,2017-09,2016-09,2015-01,2,81047880,0,2,1,2,57,FALSE,2019-03,5,1716283,17,0,29,29,29
0,nodeca/argparse,-1,FALSE,32,TRUE,60,5,2020-12,2020-12,2015-01,1,692661332,0,444,152,11,68,FALSE,,381,380729,0,0,0,2,0
0,hughsk/is-typedarray,-1,FALSE,2,TRUE,3,0,2019-09,2015-01,2015-01,3,630254302,0,21,3,1,68,FALSE,,127,62147,4,0,43,43,48
0,jonschlinkert/set-value,-1,FALSE,9,TRUE,58,6,2020-06,2020-03,2015-01,2,547925676,0,246,42,17,67,FALSE,,194,290027,0,0,0,0,9
0,sindresorhus/each-async,45,TRUE,2,TRUE,4,3,2015-07,2016-11,2015-01,0,74661189,0,108,23,0,68,FALSE,2018-11,17,506720,37,0,23,23,23
0,andyperlitch/jsbn,-1,FALSE,26,TRUE,18,8,2020-08,2018-12,2015-01,4,503339835,0,155,7,2,68,FALSE,,100,399132,0,0,13,13,20
0,estools/esutils,-1,FALSE,6,TRUE,17,3,2016-05,2016-05,2015-01,1,437628319,0,110,38,4,68,FALSE,,73,319781,27,0,9,9,27
0,kriszyp/json-schema,-1,FALSE,13,TRUE,12,1,2018-10,2019-09,2015-01,0,510751687,0,492,56,1,68,FALSE,,196,318370,0,0,0,0,25
0,sindresorhus/ncname,38,TRUE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,61579979,0,10,9,1,68,FALSE,2018-04,10,250823,37,0,0,0,37
0,trentm/node-dashdash,-1,FALSE,27,TRUE,56,8,2020-04,2020-09,2015-01,0,317901858,0,170,135,13,68,FALSE,,391,375762,3,0,11,11,12
0,isaacs/mute-stream,-1,FALSE,2,TRUE,8,2,2018-07,2016-02,2015-01,2,298995344,0,44,22,3,68,FALSE,,220,846288,24,0,24,24,24
0,alexindigo/asynckit,-1,FALSE,0,FALSE,24,0,2015-01,2015-01,2015-01,0,256961871,0,21,0,4,55,FALSE,,51,165646,37,0,21,21,37
0,sindresorhus/xml-char-classes,38,TRUE,0,FALSE,5,0,2015-01,2015-01,2015-01,0,61538597,0,10,8,1,68,FALSE,2018-04,15,167546,37,0,0,0,37
0,joyent/node-bcrypt-pbkdf,-1,FALSE,4,TRUE,2,1,2020-01,2018-06,2015-01,2,266170510,0,7,0,2,52,FALSE,,13,521687,0,0,13,13,15
0,kevva/shebang-command,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,105450583,0,20,3,2,59,FALSE,,9,22519,37,0,7,7,37
0,arekinath/node-getpass,-1,FALSE,4,TRUE,1,0,2017-07,2015-01,2015-01,2,296102747,0,16,14,1,55,FALSE,,28,269673,8,0,11,11,37
0,ljharb/System.global,21,TRUE,1,TRUE,15,0,2020-12,2020-03,2015-01,2,53360,0,147,7,2,56,FALSE,2016-11,87,398644,1,0,1,1,20
0,Microsoft/tslib,-1,FALSE,2,TRUE,46,1,2020-12,2020-10,2015-01,3,4978,0,979,9,4,67,FALSE,,237,391461,20,0,0,0,20
0,jshttp/negotiator,-1,FALSE,10,TRUE,62,5,2019-11,2019-11,2015-01,1,135966559,0,218,131,5,68,FALSE,,238,391815,0,0,2,2,4
0,pvorb/node-clone,-1,FALSE,17,TRUE,54,13,2020-10,2019-08,2015-01,6,123424122,0,721,133,5,68,FALSE,,143,1088,0,0,0,0,1
0,samverschueren/vali-date,45,TRUE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,60130311,0,11,2,1,59,FALSE,2018-11,2,193200,44,0,33,33,44
0,sindresorhus/get-stdin,-1,FALSE,8,TRUE,26,4,2020-05,2020-05,2015-01,1,487714773,0,316,37,5,68,FALSE,,37,534575,1,0,1,7,1
0,npm/hosted-git-info,-1,FALSE,18,TRUE,66,13,2020-09,2020-02,2015-01,2,377170784,0,195,56,24,68,FALSE,,561,783761,0,0,1,2,1
0,epoberezkin/fast-json-stable-stringify,-1,FALSE,1,TRUE,18,0,2020-09,2015-01,2015-01,6,257634563,0,198,28,2,38,FALSE,,93,54704,0,0,2,2,44
0,beatgammit/base64-js,-1,FALSE,42,TRUE,107,28,2020-11,2020-11,2015-01,1,993111080,0,763,71,13,68,FALSE,,104,940259,4,0,2,2,4
0,ljharb/object-keys,-1,FALSE,11,TRUE,108,11,2018-12,2019-02,2015-01,0,940498770,0,41,220,10,68,FALSE,,239,362063,12,0,5,5,10
0,jonschlinkert/repeat-string,-1,FALSE,3,TRUE,50,3,2016-11,2016-11,2015-01,1,567048242,0,43,50,8,68,FALSE,,61,554349,23,0,23,23,23
0,mathiasbynens/emoji-regex,-1,FALSE,32,TRUE,45,24,2020-12,2020-12,2015-01,1,52580452,0,1422,18,16,68,FALSE,,179,404458,0,0,0,0,0
0,mathiasbynens/regexpu-core,-1,FALSE,18,TRUE,78,6,2020-09,2020-09,2015-01,1,390797859,0,59,5,27,58,FALSE,,212,1181767,3,0,4,4,4
0,sindresorhus/is-binary-path,-1,FALSE,0,FALSE,9,0,2015-01,2015-01,2015-01,0,392388617,0,36,7,3,68,FALSE,,13,1623411,46,0,27,27,46
0,fb55/entities,-1,FALSE,9,TRUE,12,8,2020-12,2020-10,2015-01,2,470606843,0,241,60,1,68,FALSE,,3736,455808,2,0,2,2,2
0,expressjs/serve-static,-1,FALSE,64,TRUE,166,34,2020-11,2020-11,2015-01,1,512845099,0,1294,184,27,68,FALSE,,476,1628592,0,0,2,2,2
0,ChALkeR/safer-buffer,-1,FALSE,3,TRUE,47,1,2019-10,2018-06,2015-01,1,175376374,0,23,0,7,33,FALSE,,40,415567,6,0,4,5,4
0,jshttp/range-parser,-1,FALSE,3,TRUE,91,3,2019-07,2019-07,2015-01,1,496107104,0,84,57,2,68,FALSE,,86,1156322,12,0,0,0,9
0,eslint/eslint-scope,-1,FALSE,13,TRUE,37,5,2020-10,2020-02,2015-01,6,155861903,0,89,218,7,45,FALSE,,616,1153465,1,0,0,0,3
0,sindresorhus/lazy-req,48,TRUE,6,TRUE,0,2,2019-01,2019-06,2015-01,0,72769852,0,231,10,3,68,FALSE,2019-02,29,1345695,0,0,19,47,19
0,sindresorhus/invert-kv,-1,FALSE,1,TRUE,3,1,2018-01,2018-01,2015-01,1,463434986,0,35,5,1,68,FALSE,,16,484494,12,0,12,12,12
0,isaacs/isexe,-1,FALSE,10,TRUE,17,1,2018-10,2017-03,2015-01,7,537778020,0,41,14,6,58,FALSE,,73,446919,3,0,22,22,22
0,sindresorhus/npm-run-path,-1,FALSE,0,FALSE,11,0,2015-01,2015-01,2015-01,0,257044175,0,92,3,4,58,FALSE,,26,284746,47,0,26,26,47
0,mathiasbynens/utf8.js,20,TRUE,4,TRUE,13,2,2020-06,2018-03,2015-01,5,32159210,0,500,20,3,68,FALSE,2016-10,61,3684,3,0,0,0,3
0,sindresorhus/lcid,-1,FALSE,1,TRUE,4,1,2018-08,2018-08,2015-01,1,39598053,0,33,3,1,67,FALSE,,15,32526,2,0,2,2,2
0,jshttp/type-is,-1,FALSE,12,TRUE,90,5,2020-11,2020-05,2015-01,2,91719008,0,205,153,16,68,FALSE,,183,126,0,0,0,1,0
0,whitequark/ipaddr.js,-1,FALSE,61,TRUE,82,49,2020-07,2020-08,2015-01,0,496528347,0,468,74,22,68,FALSE,,260,264946,3,0,0,0,3
0,inikulin/parse5,-1,FALSE,198,TRUE,415,129,2020-09,2020-10,2015-01,0,227914380,0,2914,304,32,68,FALSE,,6410,269968,0,0,1,1,1
0,expressjs/body-parser,-1,FALSE,218,TRUE,286,150,2020-11,2020-11,2015-01,1,458885248,0,5101,293,31,68,FALSE,,603,186941,0,0,0,2,0
0,joaquimserafim/base64-url,22,TRUE,2,TRUE,17,2,2018-02,2018-01,2015-01,1,40192044,0,106,18,4,68,FALSE,2016-12,290,36556,4,0,1,1,4
0,pillarjs/parseurl,-1,FALSE,0,FALSE,39,0,2015-01,2015-01,2015-01,0,102155321,0,174,60,1,68,FALSE,,80,35306,21,0,1,1,21
0,faye/faye-websocket-node,-1,FALSE,14,TRUE,36,9,2020-10,2020-10,2015-01,1,52207860,0,569,259,4,68,FALSE,,533,310741,0,0,5,5,8
0,npm/node-tar,-1,FALSE,11,TRUE,0,5,2020-12,2020-08,2015-01,5,38247792,0,681,177,6,68,FALSE,,9496,37786,0,0,4,21,4
0,jshttp/fresh,-1,FALSE,6,TRUE,112,6,2019-01,2019-01,2015-01,1,587657384,0,153,59,5,68,FALSE,,71,171177,8,0,3,3,8
0,npm/write-file-atomic,-1,FALSE,16,TRUE,70,12,2020-11,2019-10,2015-01,8,305780304,0,198,21,16,68,FALSE,,438,720453,7,0,0,0,20
0,sindresorhus/number-is-nan,-1,FALSE,5,TRUE,6,3,2018-07,2018-04,2015-01,2,584651168,0,26,4,2,65,FALSE,,10,714758,5,0,8,8,8
0,shinnn/sum-up,45,TRUE,0,FALSE,39,0,2015-01,2015-01,2015-01,0,57527264,0,15,29,6,68,FALSE,2018-11,71,475739,44,0,10,10,44
0,component/escape-html,-1,FALSE,3,TRUE,20,4,2016-11,2016-11,2015-01,1,520999919,0,380,16,2,68,FALSE,,32,407806,23,0,2,2,23
0,jslicense/spdx-license-ids,-1,FALSE,5,TRUE,56,5,2020-09,2020-09,2015-01,1,422780096,0,29,42,13,65,FALSE,,382,229494,0,0,0,0,0
0,jonathanong/ee-first,-1,FALSE,0,FALSE,72,0,2015-01,2015-01,2015-01,0,515510771,0,51,46,1,68,FALSE,,35,638614,44,0,4,4,44
0,doowb/set-getter,37,TRUE,1,TRUE,0,1,2020-12,2020-12,2015-01,1,26632148,0,10,13,0,55,FALSE,2018-03,12,206476,16,0,16,36,16
0,isaacs/ini,-1,FALSE,10,TRUE,16,2,2020-12,2020-12,2015-01,1,278017228,0,657,50,3,68,FALSE,,308,172472,5,0,3,3,3
0,jshttp/on-finished,-1,FALSE,12,TRUE,0,9,2020-08,2020-08,2015-01,1,320518698,0,360,112,9,68,FALSE,,164,421908,5,0,6,36,6
0,jshttp/methods,-1,FALSE,2,TRUE,62,1,2015-07,2015-07,2015-01,1,320487736,0,170,53,1,68,FALSE,,45,840063,29,0,1,1,29
0,stephenplusplus/google-auto-auth,48,TRUE,18,TRUE,86,10,2018-05,2018-03,2015-01,2,47314217,0,35,0,32,62,FALSE,2019-02,84,1525,8,0,6,6,10
0,sindresorhus/os-tmpdir,-1,FALSE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,562751840,0,34,6,4,65,FALSE,,7,109339,47,0,26,26,47
0,jonschlinkert/is-plain-object,-1,FALSE,8,TRUE,28,4,2019-10,2020-07,2015-01,0,319559764,0,124,14,6,68,FALSE,,48,170028,11,0,13,18,13
0,dominictarr/through,-1,FALSE,5,TRUE,5,1,2017-05,2017-12,2015-01,0,564940999,0,672,87,2,68,FALSE,,310,168148,20,0,13,40,13
0,moxystudio/node-promptly,10,TRUE,1,TRUE,2,1,2020-10,2020-10,2015-01,1,10155254,0,147,60,1,68,FALSE,2015-11,504,1538,8,0,8,8,8
0,jaredhanson/utils-merge,-1,FALSE,0,FALSE,2,0,2017-10,2017-10,2015-01,1,22496074,0,66,10,0,68,FALSE,,14,4170,9,0,0,0,9
0,jshttp/etag,-1,FALSE,5,TRUE,29,4,2019-06,2019-06,2015-01,1,23035641,0,227,86,2,68,FALSE,,87,0,3,0,2,2,3
0,stream-utils/unpipe,-1,FALSE,0,FALSE,15,0,2015-01,2015-01,2015-01,0,11130620,0,23,21,1,64,FALSE,,35,4991,9,0,0,0,9
0,davidtheclark/cosmiconfig,-1,FALSE,86,TRUE,231,56,2020-12,2020-07,2015-01,2,409109916,0,3178,67,35,60,FALSE,,1138,208544,0,0,1,1,1
0,jshttp/content-disposition,-1,FALSE,16,TRUE,84,10,2020-08,2020-08,2015-01,1,576167364,0,193,40,3,68,FALSE,,83,218216,1,0,3,4,3
0,redventures/reduce,33,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,38186115,0,6,1,0,68,FALSE,2017-11,10,218230,32,0,21,21,32
0,jslicense/spdx-correct.js,-1,FALSE,5,TRUE,69,5,2020-12,2020-05,2015-01,2,175872856,0,25,46,11,66,FALSE,,132,164932,4,0,3,3,4
0,npm/normalize-package-data,-1,FALSE,13,TRUE,35,1,2020-11,2019-02,2015-01,4,182478701,0,166,194,14,68,FALSE,,517,322476,0,0,4,4,6
0,jshttp/vary,-1,FALSE,1,TRUE,69,1,2016-11,2016-11,2015-01,1,230186323,0,54,61,4,68,FALSE,,125,324234,11,0,1,1,11
0,es-shims/is-nan,9,TRUE,0,FALSE,30,0,2019-11,2020-01,2015-01,0,4809432,0,11,74,3,68,FALSE,2015-09,110,74354,8,0,0,0,8
0,kilian/electron-to-chromium,-1,FALSE,0,FALSE,0,0,2020-09,2020-09,2015-01,1,0,0,113,0,0,47,FALSE,,2620,128685,8,0,8,8,8
0,qix-/node-error-ex,-1,FALSE,2,TRUE,30,1,2020-02,2020-02,2015-01,1,160199,0,60,33,13,62,FALSE,,25,0,0,0,0,0,0
0,jshttp/proxy-addr,-1,FALSE,1,TRUE,18,2,2020-03,2020-03,2015-01,1,10957072,0,110,89,4,68,FALSE,,171,0,8,0,3,3,8
0,chalk/slice-ansi,-1,FALSE,4,TRUE,13,2,2020-05,2020-02,2015-01,1,266076,0,39,9,3,61,FALSE,,36,64199,0,0,1,1,3
0,kpdecker/jsdiff,-1,FALSE,41,TRUE,137,28,2020-12,2020-11,2015-01,2,28824106,0,6441,246,13,68,FALSE,,1489,134041,0,0,1,1,3
0,sindresorhus/type-fest,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,8117,0,0,21,FALSE,,1302,198107,12,0,12,12,12
0,hapijs/wreck,47,TRUE,82,TRUE,0,47,2020-11,2020-11,2015-01,1,46455553,0,380,122,41,68,FALSE,2018-11,3601,39791,0,0,0,46,0
0,bitinn/node-fetch,-1,FALSE,337,TRUE,386,223,2020-12,2020-12,2015-01,1,224384981,0,7709,18,61,68,FALSE,,1201,201087,0,0,0,0,0
0,floatdrop/pinkie-promise,-1,FALSE,4,TRUE,11,1,2018-03,2018-01,2015-01,2,598847056,0,120,10,2,65,FALSE,,6,708243,9,0,11,27,11
0,jshttp/content-type,-1,FALSE,6,TRUE,70,6,2020-09,2020-09,2015-01,1,501345393,0,114,17,5,68,FALSE,,46,232052,21,0,1,1,21
0,segmentio/ware,45,TRUE,3,TRUE,7,0,2017-06,2015-01,2015-01,3,48917864,0,257,26,1,68,FALSE,2018-11,317,217671,16,0,35,35,44
0,jbgutierrez/path-parse,-1,FALSE,3,TRUE,11,1,2019-05,2018-08,2015-01,3,317089432,0,46,6,7,66,FALSE,,11,816341,0,0,2,2,2
0,stream-utils/destroy,-1,FALSE,2,TRUE,0,2,2015-12,2015-12,2015-01,1,450618196,0,52,40,1,68,FALSE,,72,160316,33,0,33,44,33
0,garycourt/uri-js,-1,FALSE,21,TRUE,17,18,2020-09,2020-08,2015-01,1,136119757,0,279,27,9,68,FALSE,,4084,68868,0,0,0,5,0
0,MadMG/moment-jdateformatparser,57,TRUE,14,TRUE,52,10,2018-06,2018-06,2015-01,1,60703773,0,55,42,13,68,FALSE,2019-11,47,332406,16,0,13,13,16
0,jshttp/media-typer,-1,FALSE,6,TRUE,124,5,2018-10,2018-10,2015-01,1,861452386,0,48,37,4,68,FALSE,,130,8564,12,0,0,0,12
0,sindresorhus/p-finally,-1,FALSE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,631047184,0,47,0,3,50,FALSE,,11,240505,56,0,4,4,56
0,jslicense/spdx-expression-parse.js,-1,FALSE,7,TRUE,105,3,2019-03,2018-05,2015-01,2,809455644,0,35,93,9,62,FALSE,,569,268584,7,0,2,2,17
0,jonschlinkert/omit-deep,57,TRUE,4,TRUE,22,2,2018-07,2018-09,2015-01,0,60577024,0,63,10,4,68,FALSE,2019-11,20,199579,15,0,13,33,13
0,sindresorhus/normalize-url,-1,FALSE,46,TRUE,109,39,2020-11,2020-11,2015-01,1,535011534,0,700,32,34,68,FALSE,,126,366679,0,0,0,0,1
0,sindresorhus/is-path-inside,-1,FALSE,5,TRUE,20,4,2019-09,2019-07,2015-01,2,692714478,0,38,11,6,68,FALSE,,20,462078,1,0,3,3,3
0,sindresorhus/code-point-at,-1,FALSE,0,FALSE,9,0,2015-01,2015-01,2015-01,0,861406662,0,20,4,3,63,FALSE,,8,66153,56,0,5,5,56
0,sindresorhus/hard-rejection,35,TRUE,0,FALSE,5,0,2015-01,2015-01,2015-01,0,683301,0,101,0,0,52,FALSE,2018-01,15,239157,34,0,11,11,34
0,feross/ieee754,-1,FALSE,4,TRUE,34,3,2019-02,2019-07,2015-01,0,124379408,0,105,38,4,68,FALSE,,49,463741,6,0,6,6,6
0,jonschlinkert/repeat-element,-1,FALSE,1,TRUE,21,1,2015-05,2015-05,2015-01,1,210018386,0,19,18,4,68,FALSE,,24,227304,29,0,21,21,29
0,tj/co,-1,FALSE,77,TRUE,0,27,2019-02,2016-07,2015-01,16,222163995,0,11742,218,11,68,FALSE,,437,113626,0,0,17,34,17
0,matthewmueller/wrap-fn,45,TRUE,1,TRUE,18,0,2015-03,2015-01,2015-01,1,47396676,0,34,27,4,68,FALSE,2018-11,19,1170964,41,0,31,31,44
0,yargs/set-blocking,-1,FALSE,4,TRUE,12,2,2016-12,2016-05,2015-01,2,340813312,0,35,0,2,55,FALSE,,11,294306,22,0,22,22,29
0,kemitchell/validate-npm-package-license.js,-1,FALSE,6,TRUE,51,6,2018-09,2018-10,2015-01,0,412971663,0,23,37,10,65,FALSE,,35,1178004,1,0,0,2,0
0,lupomontero/psl,-1,FALSE,21,TRUE,120,8,2020-11,2019-09,2015-01,7,93557309,0,288,64,26,68,FALSE,,1489,356589,1,0,2,2,2
0,crypto-browserify/pbkdf2-compat,29,TRUE,60,TRUE,117,32,2020-08,2020-06,2015-01,2,34591025,0,167,56,4,68,FALSE,2017-07,642,105933,0,0,0,1,0
0,substack/typedarray,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,143284679,0,74,22,0,68,FALSE,,250,203367,28,0,28,28,28
0,jonschlinkert/arr-flatten,-1,FALSE,1,TRUE,19,1,2018-11,2017-04,2015-01,2,133414375,0,57,13,5,68,FALSE,,24,0,23,0,2,2,2
0,gkz/optionator,-1,FALSE,15,TRUE,31,8,2019-03,2020-04,2015-01,0,122017649,0,148,60,6,68,FALSE,,165,239122,1,0,1,9,1
0,angular/tsickle,45,TRUE,342,TRUE,800,90,2020-11,2020-11,2015-01,1,41058581,0,827,138,54,55,FALSE,2018-11,4721,182323,0,0,0,0,0
0,isaacs/abbrev-js,-1,FALSE,2,TRUE,17,1,2018-05,2017-10,2015-01,1,506377351,0,149,22,5,68,FALSE,,56,480569,5,0,12,13,12
